,dataset,mode,size,channels,auc,class,f1,run
2395,pokemon,train,16,12.0,0.4537549407114624,1,,1
2396,pokemon,train,16,12.0,0.4232954545454546,2,,1
2397,pokemon,train,16,12.0,0.6144349477682811,3,,1
2398,pokemon,train,16,12.0,0.4846590909090909,4,,1
2399,pokemon,train,16,12.0,0.4809917355371901,5,,1
2400,pokemon,train,16,12.0,0.4905172413793104,6,,1
2401,pokemon,train,16,12.0,0.4758620689655173,7,,1
2402,pokemon,train,16,12.0,0.6741803278688524,8,,1
2403,pokemon,train,16,12.0,0.4079051383399209,9,,1
2404,pokemon,train,16,12.0,0.4130116959064327,10,,1
2405,pokemon,train,16,12.0,0.3952569169960475,11,,1
2406,pokemon,train,16,12.0,0.43937575030012,12,,1
2407,pokemon,train,16,12.0,0.4173728813559322,13,,1
2408,pokemon,train,16,12.0,0.403688524590164,14,,1
2409,pokemon,train,16,12.0,0.5438735177865612,15,,1
2410,pokemon,train,16,12.0,0.4644628099173554,16,,1
2411,pokemon,train,16,12.0,0.4209183673469388,17,,1
2412,pokemon,train,16,12.0,0.5147392290249433,0,,2
2413,pokemon,train,16,12.0,0.45059288537549397,1,,2
2414,pokemon,train,16,12.0,0.5437500000000001,2,,2
2415,pokemon,train,16,12.0,0.4843304843304844,3,,2
2416,pokemon,train,16,12.0,0.5835227272727272,4,,2
2417,pokemon,train,16,12.0,0.6264462809917355,5,,2
2418,pokemon,train,16,12.0,0.4948275862068965,6,,2
2419,pokemon,train,16,12.0,0.6663793103448276,7,,2
2420,pokemon,train,16,12.0,0.23565573770491804,8,,2
2421,pokemon,train,16,12.0,0.40474308300395256,9,,2
2422,pokemon,train,16,12.0,0.5665204678362573,10,,2
2423,pokemon,train,16,12.0,0.3976284584980237,11,,2
2424,pokemon,train,16,12.0,0.38535414165666265,12,,2
2425,pokemon,train,16,12.0,0.4830508474576272,13,,2
2426,pokemon,train,16,12.0,0.5122950819672132,14,,2
2427,pokemon,train,16,12.0,0.6537549407114625,15,,2
2428,pokemon,train,16,12.0,0.4198347107438017,16,,2
2429,pokemon,train,16,12.0,0.4292091836734694,17,,2
2430,pokemon,test,16,12.0,,0,,0
2431,pokemon,test,16,12.0,0.4137931034482759,1,,0
2432,pokemon,test,16,12.0,0.4316239316239317,2,,0
2433,pokemon,test,16,12.0,0.5833333333333333,3,,0
2434,pokemon,test,16,12.0,0.28461538461538466,4,,0
2435,pokemon,test,16,12.0,,5,,0
2436,pokemon,test,16,12.0,0.2023809523809524,6,,0
2437,pokemon,test,16,12.0,,7,,0
2438,pokemon,test,16,12.0,0.033333333333333326,8,,0
2439,pokemon,test,16,12.0,,9,,0
2440,pokemon,test,16,12.0,0.2142857142857143,10,,0
2441,pokemon,test,16,12.0,0.5066666666666666,11,,0
2442,pokemon,test,16,12.0,,12,,0
2443,pokemon,test,16,12.0,0.5833333333333333,13,,0
2444,pokemon,test,16,12.0,,14,,0
2445,pokemon,test,16,12.0,0.3666666666666667,15,,0
2446,pokemon,test,16,12.0,,16,,0
2447,pokemon,test,16,12.0,0.5059523809523809,17,,0
2448,pokemon,test,16,12.0,,0,,1
2449,pokemon,test,16,12.0,0.4482758620689655,1,,1
2450,pokemon,test,16,12.0,0.5854700854700855,2,,1
2451,pokemon,test,16,12.0,0.2023809523809524,3,,1
2452,pokemon,test,16,12.0,0.7230769230769231,4,,1
2453,pokemon,test,16,12.0,,5,,1
2454,pokemon,test,16,12.0,0.7261904761904763,6,,1
2455,pokemon,test,16,12.0,,7,,1
2456,pokemon,test,16,12.0,0.9333333333333332,8,,1
2457,pokemon,test,16,12.0,,9,,1
2458,pokemon,test,16,12.0,0.3333333333333333,10,,1
2459,pokemon,test,16,12.0,0.5666666666666667,11,,1
2460,pokemon,test,16,12.0,,12,,1
2461,pokemon,test,16,12.0,0.5119047619047619,13,,1
2462,pokemon,test,16,12.0,,14,,1
2463,pokemon,test,16,12.0,0.8333333333333334,15,,1
2464,pokemon,test,16,12.0,,16,,1
2465,pokemon,test,16,12.0,0.49404761904761896,17,,1
2466,pokemon,test,16,12.0,,0,,2
2467,pokemon,test,16,12.0,0.2413793103448276,1,,2
2468,pokemon,test,16,12.0,0.6196581196581197,2,,2
2469,pokemon,test,16,12.0,0.24999999999999994,3,,2
2470,pokemon,test,16,12.0,0.5692307692307692,4,,2
2471,pokemon,test,16,12.0,,5,,2
2472,pokemon,test,16,12.0,0.3809523809523809,6,,2
2473,pokemon,test,16,12.0,,7,,2
2474,pokemon,test,16,12.0,0.06666666666666665,8,,2
2475,pokemon,test,16,12.0,,9,,2
2476,pokemon,test,16,12.0,0.4166666666666666,10,,2
2477,pokemon,test,16,12.0,0.4733333333333333,11,,2
2478,pokemon,test,16,12.0,,12,,2
2479,pokemon,test,16,12.0,0.6666666666666666,13,,2
2480,pokemon,test,16,12.0,,14,,2
2481,pokemon,test,16,12.0,0.7,15,,2
2482,pokemon,test,16,12.0,,16,,2
2483,pokemon,test,16,12.0,0.6011904761904762,17,,2
2484,pokemon,train,16,48.0,0.4979591836734694,0,,0
2485,pokemon,train,16,48.0,0.499604743083004,1,,0
2486,pokemon,train,16,48.0,0.3920454545454545,2,,0
2487,pokemon,train,16,48.0,0.4881291547958214,3,,0
2488,pokemon,train,16,48.0,0.4176136363636364,4,,0
2489,pokemon,train,16,48.0,0.3818181818181817,5,,0
2490,pokemon,train,16,48.0,0.3275862068965517,6,,0
2491,pokemon,train,16,48.0,0.5956896551724138,7,,0
2492,pokemon,train,16,48.0,0.5327868852459017,8,,0
2493,pokemon,train,16,48.0,0.4735177865612649,9,,0
2494,pokemon,train,16,48.0,0.412280701754386,10,,0
2495,pokemon,train,16,48.0,0.4379446640316206,11,,0
2496,pokemon,train,16,48.0,0.6770708283313325,12,,0
2497,pokemon,train,16,48.0,0.6440677966101694,13,,0
2498,pokemon,train,16,48.0,0.3586065573770492,14,,0
2499,pokemon,train,16,48.0,0.5826086956521739,15,,0
2500,pokemon,train,16,48.0,0.1322314049586777,16,,0
2501,pokemon,train,16,48.0,0.5758928571428572,17,,0
2502,pokemon,train,16,48.0,0.3732426303854876,0,,1
2503,pokemon,train,16,48.0,0.5818181818181818,1,,1
2504,pokemon,train,16,48.0,0.6005681818181818,2,,1
2505,pokemon,train,16,48.0,0.5707502374169039,3,,1
2506,pokemon,train,16,48.0,0.540909090909091,4,,1
2507,pokemon,train,16,48.0,0.5487603305785125,5,,1
2508,pokemon,train,16,48.0,0.3551724137931035,6,,1
2509,pokemon,train,16,48.0,0.42758620689655175,7,,1
2510,pokemon,train,16,48.0,0.4692622950819672,8,,1
2511,pokemon,train,16,48.0,0.5280632411067193,9,,1
2512,pokemon,train,16,48.0,0.3406432748538012,10,,1
2513,pokemon,train,16,48.0,0.5296442687747036,11,,1
2514,pokemon,train,16,48.0,0.4837935174069628,12,,1
2515,pokemon,train,16,48.0,0.4438559322033898,13,,1
2516,pokemon,train,16,48.0,0.5471311475409836,14,,1
2517,pokemon,train,16,48.0,0.7391304347826088,15,,1
2518,pokemon,train,16,48.0,0.4991735537190083,16,,1
2519,pokemon,train,16,48.0,0.6447704081632654,17,,1
2520,pokemon,train,16,48.0,0.3578231292517007,0,,2
2521,pokemon,train,16,48.0,0.4553359683794466,1,,2
2522,pokemon,train,16,48.0,0.5568181818181819,2,,2
2523,pokemon,train,16,48.0,0.6020892687559354,3,,2
2524,pokemon,train,16,48.0,0.3170454545454546,4,,2
2525,pokemon,train,16,48.0,0.4694214876033058,5,,2
2526,pokemon,train,16,48.0,0.528448275862069,6,,2
2527,pokemon,train,16,48.0,0.3724137931034483,7,,2
2528,pokemon,train,16,48.0,0.3258196721311475,8,,2
2529,pokemon,train,16,48.0,0.5960474308300395,9,,2
2530,pokemon,train,16,48.0,0.36330409356725146,10,,2
2531,pokemon,train,16,48.0,0.5770750988142292,11,,2
2532,pokemon,train,16,48.0,0.5702280912364945,12,,2
2533,pokemon,train,16,48.0,0.3792372881355932,13,,2
2534,pokemon,train,16,48.0,0.5225409836065573,14,,2
2535,pokemon,train,16,48.0,0.6023715415019762,15,,2
2536,pokemon,train,16,48.0,0.3685950413223141,16,,2
2537,pokemon,train,16,48.0,0.7238520408163265,17,,2
2538,pokemon,test,16,48.0,,0,,0
2539,pokemon,test,16,48.0,0.5344827586206896,1,,0
2540,pokemon,test,16,48.0,0.3803418803418804,2,,0
2541,pokemon,test,16,48.0,0.7023809523809523,3,,0
2542,pokemon,test,16,48.0,0.6153846153846154,4,,0
2543,pokemon,test,16,48.0,,5,,0
2544,pokemon,test,16,48.0,0.5476190476190476,6,,0
2545,pokemon,test,16,48.0,,7,,0
2546,pokemon,test,16,48.0,0.7,8,,0
2547,pokemon,test,16,48.0,,9,,0
2548,pokemon,test,16,48.0,0.4166666666666666,10,,0
2549,pokemon,test,16,48.0,0.42,11,,0
2550,pokemon,test,16,48.0,,12,,0
2551,pokemon,test,16,48.0,0.2619047619047619,13,,0
2552,pokemon,test,16,48.0,,14,,0
2553,pokemon,test,16,48.0,0.4666666666666667,15,,0
2554,pokemon,test,16,48.0,,16,,0
2555,pokemon,test,16,48.0,0.4404761904761904,17,,0
2556,pokemon,test,16,48.0,,0,,1
2557,pokemon,test,16,48.0,0.5862068965517242,1,,1
2558,pokemon,test,16,48.0,0.7478632478632479,2,,1
2559,pokemon,test,16,48.0,0.2857142857142857,3,,1
2560,pokemon,test,16,48.0,0.5615384615384615,4,,1
2561,pokemon,test,16,48.0,,5,,1
2562,pokemon,test,16,48.0,0.3214285714285714,6,,1
2563,pokemon,test,16,48.0,,7,,1
2564,pokemon,test,16,48.0,0.7333333333333334,8,,1
2565,pokemon,test,16,48.0,,9,,1
2566,pokemon,test,16,48.0,0.4642857142857143,10,,1
2567,pokemon,test,16,48.0,0.5066666666666667,11,,1
2568,pokemon,test,16,48.0,,12,,1
2569,pokemon,test,16,48.0,0.9047619047619048,13,,1
2570,pokemon,test,16,48.0,,14,,1
2571,pokemon,test,16,48.0,0.8666666666666667,15,,1
2572,pokemon,test,16,48.0,,16,,1
2573,pokemon,test,16,48.0,0.6785714285714285,17,,1
2574,pokemon,test,16,48.0,,0,,2
2575,pokemon,test,16,48.0,0.6551724137931034,1,,2
2576,pokemon,test,16,48.0,0.5598290598290598,2,,2
2577,pokemon,test,16,48.0,0.10714285714285712,3,,2
2578,pokemon,test,16,48.0,0.3538461538461539,4,,2
2579,pokemon,test,16,48.0,,5,,2
2580,pokemon,test,16,48.0,0.4285714285714286,6,,2
2581,pokemon,test,16,48.0,,7,,2
2582,pokemon,test,16,48.0,0.2333333333333333,8,,2
2583,pokemon,test,16,48.0,,9,,2
2584,pokemon,test,16,48.0,0.7857142857142857,10,,2
2585,pokemon,test,16,48.0,0.46,11,,2
2586,pokemon,test,16,48.0,,12,,2
2587,pokemon,test,16,48.0,0.5595238095238095,13,,2
2588,pokemon,test,16,48.0,,14,,2
2589,pokemon,test,16,48.0,0.7333333333333334,15,,2
2590,pokemon,test,16,48.0,,16,,2
2591,pokemon,test,16,48.0,0.5892857142857142,17,,2
2592,pokemon,train,16,192.0,0.4530612244897959,0,,0
2593,pokemon,train,16,192.0,0.3549407114624506,1,,0
2594,pokemon,train,16,192.0,0.5380681818181818,2,,0
2595,pokemon,train,16,192.0,0.3922127255460589,3,,0
2596,pokemon,train,16,192.0,0.4857954545454546,4,,0
2597,pokemon,train,16,192.0,0.4545454545454545,5,,0
2598,pokemon,train,16,192.0,0.5094827586206896,6,,0
2599,pokemon,train,16,192.0,0.4620689655172414,7,,0
2600,pokemon,train,16,192.0,0.4774590163934426,8,,0
2601,pokemon,train,16,192.0,0.4932806324110672,9,,0
2602,pokemon,train,16,192.0,0.5635964912280702,10,,0
2603,pokemon,train,16,192.0,0.4814229249011857,11,,0
2604,pokemon,train,16,192.0,0.5990396158463385,12,,0
2605,pokemon,train,16,192.0,0.6324152542372881,13,,0
2606,pokemon,train,16,192.0,0.5307377049180328,14,,0
2607,pokemon,train,16,192.0,0.5478260869565217,15,,0
2608,pokemon,train,16,192.0,0.3735537190082645,16,,0
2609,pokemon,train,16,192.0,0.5765306122448979,17,,0
2610,pokemon,train,16,192.0,0.45442176870748296,0,,1
2611,pokemon,train,16,192.0,0.5272727272727272,1,,1
2612,pokemon,train,16,192.0,0.6261363636363636,2,,1
2613,pokemon,train,16,192.0,0.3447293447293447,3,,1
2614,pokemon,train,16,192.0,0.3619318181818182,4,,1
2615,pokemon,train,16,192.0,0.5537190082644629,5,,1
2616,pokemon,train,16,192.0,0.24568965517241376,6,,1
2617,pokemon,train,16,192.0,0.4155172413793104,7,,1
2618,pokemon,train,16,192.0,0.6147540983606558,8,,1
2619,pokemon,train,16,192.0,0.6150197628458497,9,,1
2620,pokemon,train,16,192.0,0.4159356725146199,10,,1
2621,pokemon,train,16,192.0,0.5233201581027668,11,,1
2622,pokemon,train,16,192.0,0.30612244897959184,12,,1
2623,pokemon,train,16,192.0,0.41419491525423735,13,,1
2624,pokemon,train,16,192.0,0.19262295081967207,14,,1
2625,pokemon,train,16,192.0,0.4719367588932806,15,,1
2626,pokemon,train,16,192.0,0.4380165289256199,16,,1
2627,pokemon,train,16,192.0,0.4107142857142857,17,,1
2628,pokemon,train,16,192.0,0.5619047619047619,0,,2
2629,pokemon,train,16,192.0,0.441897233201581,1,,2
2630,pokemon,train,16,192.0,0.5164772727272727,2,,2
2631,pokemon,train,16,192.0,0.6296296296296297,3,,2
2632,pokemon,train,16,192.0,0.5784090909090909,4,,2
2633,pokemon,train,16,192.0,0.2099173553719008,5,,2
2634,pokemon,train,16,192.0,0.4060344827586207,6,,2
2635,pokemon,train,16,192.0,0.325,7,,2
2636,pokemon,train,16,192.0,0.32581967213114754,8,,2
2637,pokemon,train,16,192.0,0.26166007905138344,9,,2
2638,pokemon,train,16,192.0,0.5328947368421053,10,,2
2639,pokemon,train,16,192.0,0.4031620553359684,11,,2
2640,pokemon,train,16,192.0,0.5786314525810323,12,,2
2641,pokemon,train,16,192.0,0.4269067796610169,13,,2
2642,pokemon,train,16,192.0,0.5307377049180328,14,,2
2643,pokemon,train,16,192.0,0.616600790513834,15,,2
2644,pokemon,train,16,192.0,0.5190082644628099,16,,2
2645,pokemon,train,16,192.0,0.6167091836734694,17,,2
2646,pokemon,test,16,192.0,,0,,0
2647,pokemon,test,16,192.0,0.5689655172413793,1,,0
2648,pokemon,test,16,192.0,0.6410256410256411,2,,0
2649,pokemon,test,16,192.0,0.3214285714285714,3,,0
2650,pokemon,test,16,192.0,0.3615384615384616,4,,0
2651,pokemon,test,16,192.0,,5,,0
2652,pokemon,test,16,192.0,0.16666666666666666,6,,0
2653,pokemon,test,16,192.0,,7,,0
2654,pokemon,test,16,192.0,0.5666666666666667,8,,0
2655,pokemon,test,16,192.0,,9,,0
2656,pokemon,test,16,192.0,0.16666666666666666,10,,0
2657,pokemon,test,16,192.0,0.52,11,,0
2658,pokemon,test,16,192.0,,12,,0
2659,pokemon,test,16,192.0,0.4642857142857143,13,,0
2660,pokemon,test,16,192.0,,14,,0
2661,pokemon,test,16,192.0,0.6,15,,0
2662,pokemon,test,16,192.0,,16,,0
2663,pokemon,test,16,192.0,0.7321428571428572,17,,0
2664,pokemon,test,16,192.0,,0,,1
2665,pokemon,test,16,192.0,0.01724137931034481,1,,1
2666,pokemon,test,16,192.0,0.5854700854700855,2,,1
2667,pokemon,test,16,192.0,0.6547619047619048,3,,1
2668,pokemon,test,16,192.0,0.4153846153846154,4,,1
2669,pokemon,test,16,192.0,,5,,1
2670,pokemon,test,16,192.0,0.6547619047619047,6,,1
2671,pokemon,test,16,192.0,,7,,1
2672,pokemon,test,16,192.0,0.6333333333333333,8,,1
2673,pokemon,test,16,192.0,,9,,1
2674,pokemon,test,16,192.0,0.4523809523809523,10,,1
2675,pokemon,test,16,192.0,0.4933333333333334,11,,1
2676,pokemon,test,16,192.0,,12,,1
2677,pokemon,test,16,192.0,0.3690476190476191,13,,1
2678,pokemon,test,16,192.0,,14,,1
2679,pokemon,test,16,192.0,0.8333333333333334,15,,1
2680,pokemon,test,16,192.0,,16,,1
2681,pokemon,test,16,192.0,0.7619047619047619,17,,1
2682,pokemon,test,16,192.0,,0,,2
2683,pokemon,test,16,192.0,0.12068965517241376,1,,2
2684,pokemon,test,16,192.0,0.4829059829059829,2,,2
2685,pokemon,test,16,192.0,0.6190476190476191,3,,2
2686,pokemon,test,16,192.0,0.5384615384615384,4,,2
2687,pokemon,test,16,192.0,,5,,2
2688,pokemon,test,16,192.0,0.4404761904761904,6,,2
2689,pokemon,test,16,192.0,,7,,2
2690,pokemon,test,16,192.0,0.33333333333333337,8,,2
2691,pokemon,test,16,192.0,,9,,2
2692,pokemon,test,16,192.0,0.2976190476190476,10,,2
2693,pokemon,test,16,192.0,0.3666666666666667,11,,2
2694,pokemon,test,16,192.0,,12,,2
2695,pokemon,test,16,192.0,0.7142857142857142,13,,2
2696,pokemon,test,16,192.0,,14,,2
2697,pokemon,test,16,192.0,0.5333333333333333,15,,2
2698,pokemon,test,16,192.0,,16,,2
2699,pokemon,test,16,192.0,0.4107142857142857,17,,2
2700,pokemon,train,4,48.0,0.4702947845804989,0,,0
2701,pokemon,train,4,48.0,0.5454545454545454,1,,0
2702,pokemon,train,4,48.0,0.53125,2,,0
2703,pokemon,train,4,48.0,0.5527065527065527,3,,0
2704,pokemon,train,4,48.0,0.6761363636363636,4,,0
2705,pokemon,train,4,48.0,0.36198347107438017,5,,0
2706,pokemon,train,4,48.0,0.5120689655172413,6,,0
2707,pokemon,train,4,48.0,0.5275862068965518,7,,0
2708,pokemon,train,4,48.0,0.5081967213114754,8,,0
2709,pokemon,train,4,48.0,0.5841897233201581,9,,0
2710,pokemon,train,4,48.0,0.5416666666666667,10,,0
2711,pokemon,train,4,48.0,0.5841897233201581,11,,0
2712,pokemon,train,4,48.0,0.5906362545018007,12,,0
2713,pokemon,train,4,48.0,0.4724576271186441,13,,0
2714,pokemon,train,4,48.0,0.4077868852459017,14,,0
2715,pokemon,train,4,48.0,0.4363636363636363,15,,0
2716,pokemon,train,4,48.0,0.4347107438016529,16,,0
2717,pokemon,train,4,48.0,0.5714285714285714,17,,0
2718,pokemon,train,4,48.0,0.63718820861678,0,,1
2719,pokemon,train,4,48.0,0.37470355731225297,1,,1
2720,pokemon,train,4,48.0,0.4028409090909091,2,,1
2721,pokemon,train,4,48.0,0.7796771130104463,3,,1
2722,pokemon,train,4,48.0,0.5818181818181818,4,,1
2723,pokemon,train,4,48.0,0.6033057851239669,5,,1
2724,pokemon,train,4,48.0,0.5431034482758621,6,,1
2725,pokemon,train,4,48.0,0.506896551724138,7,,1
2726,pokemon,train,4,48.0,0.5819672131147541,8,,1
2727,pokemon,train,4,48.0,0.7320158102766798,9,,1
2728,pokemon,train,4,48.0,0.5745614035087719,10,,1
2729,pokemon,train,4,48.0,0.6110671936758892,11,,1
2730,pokemon,train,4,48.0,0.5666266506602642,12,,1
2731,pokemon,train,4,48.0,0.260593220338983,13,,1
2732,pokemon,train,4,48.0,0.5922131147540983,14,,1
2733,pokemon,train,4,48.0,0.5762845849802372,15,,1
2734,pokemon,train,4,48.0,0.2363636363636364,16,,1
2735,pokemon,train,4,48.0,0.5204081632653061,17,,1
2736,pokemon,train,4,48.0,0.4757369614512471,0,,2
2737,pokemon,train,4,48.0,0.4300395256916996,1,,2
2738,pokemon,train,4,48.0,0.4977272727272728,2,,2
2739,pokemon,train,4,48.0,0.4748338081671415,3,,2
2740,pokemon,train,4,48.0,0.5363636363636364,4,,2
2741,pokemon,train,4,48.0,0.6429752066115704,5,,2
2742,pokemon,train,4,48.0,0.4827586206896552,6,,2
2743,pokemon,train,4,48.0,0.3991379310344828,7,,2
2744,pokemon,train,4,48.0,0.6065573770491803,8,,2
2745,pokemon,train,4,48.0,0.3944664031620553,9,,2
2746,pokemon,train,4,48.0,0.6418128654970761,10,,2
2747,pokemon,train,4,48.0,0.5754940711462451,11,,2
2748,pokemon,train,4,48.0,0.573829531812725,12,,2
2749,pokemon,train,4,48.0,0.4735169491525424,13,,2
2750,pokemon,train,4,48.0,0.4508196721311475,14,,2
2751,pokemon,train,4,48.0,0.5138339920948616,15,,2
2752,pokemon,train,4,48.0,0.5355371900826447,16,,2
2753,pokemon,train,4,48.0,0.5108418367346939,17,,2
2754,pokemon,test,4,48.0,,0,,0
2755,pokemon,test,4,48.0,0.10344827586206896,1,,0
2756,pokemon,test,4,48.0,0.3461538461538461,2,,0
2757,pokemon,test,4,48.0,0.5,3,,0
2758,pokemon,test,4,48.0,0.5,4,,0
2759,pokemon,test,4,48.0,,5,,0
2760,pokemon,test,4,48.0,0.5238095238095237,6,,0
2761,pokemon,test,4,48.0,,7,,0
2762,pokemon,test,4,48.0,0.7333333333333334,8,,0
2763,pokemon,test,4,48.0,,9,,0
2764,pokemon,test,4,48.0,0.6547619047619048,10,,0
2765,pokemon,test,4,48.0,0.5133333333333334,11,,0
2766,pokemon,test,4,48.0,,12,,0
2767,pokemon,test,4,48.0,0.4523809523809524,13,,0
2768,pokemon,test,4,48.0,,14,,0
2769,pokemon,test,4,48.0,0.43333333333333335,15,,0
2770,pokemon,test,4,48.0,,16,,0
2771,pokemon,test,4,48.0,0.5059523809523809,17,,0
2772,pokemon,test,4,48.0,,0,,1
2773,pokemon,test,4,48.0,0.5517241379310345,1,,1
2774,pokemon,test,4,48.0,0.6367521367521368,2,,1
2775,pokemon,test,4,48.0,0.5119047619047619,3,,1
2776,pokemon,test,4,48.0,0.4923076923076922,4,,1
2777,pokemon,test,4,48.0,,5,,1
2778,pokemon,test,4,48.0,0.4404761904761905,6,,1
2779,pokemon,test,4,48.0,,7,,1
2780,pokemon,test,4,48.0,0.7,8,,1
2781,pokemon,test,4,48.0,,9,,1
2782,pokemon,test,4,48.0,0.33333333333333337,10,,1
2783,pokemon,test,4,48.0,0.44,11,,1
2784,pokemon,test,4,48.0,,12,,1
2785,pokemon,test,4,48.0,0.5833333333333333,13,,1
2786,pokemon,test,4,48.0,,14,,1
2787,pokemon,test,4,48.0,0.6666666666666667,15,,1
2788,pokemon,test,4,48.0,,16,,1
2789,pokemon,test,4,48.0,0.5892857142857143,17,,1
2790,pokemon,test,4,48.0,,0,,2
2791,pokemon,test,4,48.0,0.6896551724137931,1,,2
2792,pokemon,test,4,48.0,0.5213675213675214,2,,2
2793,pokemon,test,4,48.0,0.5714285714285714,3,,2
2794,pokemon,test,4,48.0,0.5923076923076923,4,,2
2795,pokemon,test,4,48.0,,5,,2
2796,pokemon,test,4,48.0,0.6547619047619048,6,,2
2797,pokemon,test,4,48.0,,7,,2
2798,pokemon,test,4,48.0,0.30000000000000004,8,,2
2799,pokemon,test,4,48.0,,9,,2
2800,pokemon,test,4,48.0,0.4761904761904762,10,,2
2801,pokemon,test,4,48.0,0.72,11,,2
2802,pokemon,test,4,48.0,,12,,2
2803,pokemon,test,4,48.0,0.2976190476190476,13,,2
2804,pokemon,test,4,48.0,,14,,2
2805,pokemon,test,4,48.0,0.7666666666666666,15,,2
2806,pokemon,test,4,48.0,,16,,2
2807,pokemon,test,4,48.0,0.5297619047619049,17,,2
2808,pokemon,train,4,192.0,0.5578231292517006,0,,0
2809,pokemon,train,4,192.0,0.3849802371541502,1,,0
2810,pokemon,train,4,192.0,0.5073863636363636,2,,0
2811,pokemon,train,4,192.0,0.4909781576448243,3,,0
2812,pokemon,train,4,192.0,0.5363636363636364,4,,0
2813,pokemon,train,4,192.0,0.5140495867768595,5,,0
2814,pokemon,train,4,192.0,0.35,6,,0
2815,pokemon,train,4,192.0,0.6293103448275863,7,,0
2816,pokemon,train,4,192.0,0.32991803278688525,8,,0
2817,pokemon,train,4,192.0,0.4537549407114624,9,,0
2818,pokemon,train,4,192.0,0.4181286549707601,10,,0
2819,pokemon,train,4,192.0,0.3652173913043478,11,,0
2820,pokemon,train,4,192.0,0.6398559423769508,12,,0
2821,pokemon,train,4,192.0,0.5021186440677966,13,,0
2822,pokemon,train,4,192.0,0.6885245901639345,14,,0
2823,pokemon,train,4,192.0,0.6766798418972332,15,,0
2824,pokemon,train,4,192.0,0.3256198347107438,16,,0
2825,pokemon,train,4,192.0,0.7633928571428572,17,,0
2826,pokemon,train,4,192.0,0.4535147392290249,0,,1
2827,pokemon,train,4,192.0,0.5636363636363636,1,,1
2828,pokemon,train,4,192.0,0.5789772727272728,2,,1
2829,pokemon,train,4,192.0,0.5194681861348528,3,,1
2830,pokemon,train,4,192.0,0.5874999999999999,4,,1
2831,pokemon,train,4,192.0,0.4743801652892562,5,,1
2832,pokemon,train,4,192.0,0.521551724137931,6,,1
2833,pokemon,train,4,192.0,0.4793103448275862,7,,1
2834,pokemon,train,4,192.0,0.5368852459016393,8,,1
2835,pokemon,train,4,192.0,0.7533596837944664,9,,1
2836,pokemon,train,4,192.0,0.3983918128654971,10,,1
2837,pokemon,train,4,192.0,0.5976284584980236,11,,1
2838,pokemon,train,4,192.0,0.3589435774309724,12,,1
2839,pokemon,train,4,192.0,0.5879237288135593,13,,1
2840,pokemon,train,4,192.0,0.6311475409836065,14,,1
2841,pokemon,train,4,192.0,0.5873517786561265,15,,1
2842,pokemon,train,4,192.0,0.3735537190082645,16,,1
2843,pokemon,train,4,192.0,0.6434948979591837,17,,1
2844,pokemon,train,4,192.0,0.5328798185941043,0,,2
2845,pokemon,train,4,192.0,0.4450592885375495,1,,2
2846,pokemon,train,4,192.0,0.5409090909090909,2,,2
2847,pokemon,train,4,192.0,0.6429249762583096,3,,2
2848,pokemon,train,4,192.0,0.5181818181818182,4,,2
2849,pokemon,train,4,192.0,0.4826446280991736,5,,2
2850,pokemon,train,4,192.0,0.5844827586206897,6,,2
2851,pokemon,train,4,192.0,0.3586206896551724,7,,2
2852,pokemon,train,4,192.0,0.5245901639344264,8,,2
2853,pokemon,train,4,192.0,0.6071146245059289,9,,2
2854,pokemon,train,4,192.0,0.5972222222222222,10,,2
2855,pokemon,train,4,192.0,0.4324110671936759,11,,2
2856,pokemon,train,4,192.0,0.6518607442977191,12,,2
2857,pokemon,train,4,192.0,0.6048728813559322,13,,2
2858,pokemon,train,4,192.0,0.6188524590163934,14,,2
2859,pokemon,train,4,192.0,0.4498023715415019,15,,2
2860,pokemon,train,4,192.0,0.4760330578512397,16,,2
2861,pokemon,train,4,192.0,0.7072704081632653,17,,2
